file_name,make,labels
Hyundai_Veloster_2015_19_17_130_16_4_70_55_166_27_FWD_4_3_3dr_jLH.jpg,Hyundai,1
Honda_Insight_2010_21_15_980_13_4_66_56_172_40_FWD_5_4_4dr_fOn.jpg,Honda,0
Honda_Insight_2019_24_16_150_15_4_71_55_183_55_FWD_5_4_4dr_CWc.jpg,Honda,0
Hyundai_Sonata_2019_23_16_170_16_4_73_58_191_28_FWD_5_4_4dr_wjO.jpg,Hyundai,1
Hyundai_Elantra_2013_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_Zwz.jpg,Hyundai,1
Honda_Accord_2012_25_17_190_24_4_72_56_190_22_FWD_5_2_2dr_McI.jpg,Honda,0
Honda_CR-V_2019_27_18_190_15_4_73_66_180_28_FWD_5_4_SUV_NDl.jpg,Honda,0
Honda_Accord_2019_29_17_210_20_4_73_57_192_48_FWD_5_4_4dr_pge.jpg,Honda,0
Honda_Civic_2015_21_16_140_18_4_69_55_177_29_FWD_5_2_2dr_AHo.jpg,Honda,0
Honda_Fit_2017_18_16_130_15_4_67_60_160_32_FWD_5_4_4dr_cLJ.jpg,Honda,0
Hyundai_Sonata_2019_23_16_170_16_4_73_58_191_28_FWD_5_4_4dr_mEv.jpg,Hyundai,1
Honda_Ridgeline_2008_28_17_240_35_6_76_70_206_15_4WD_5_4_Pickup_hdV.jpg,Honda,0
Honda_Accord_2013_25_17_180_24_4_72_56_189_26_FWD_5_2_2dr_fZl.jpg,Honda,0
Honda_Insight_2020_24_16_150_15_4_71_55_183_55_FWD_5_4_4dr_QVr.jpg,Honda,0
Honda_Fit_2011_15_15_110_15_4_66_60_161_28_FWD_5_4_4dr_eRO.jpg,Honda,0
Hyundai_Tucson_2011_23_18_170_24_4_71_66_173_20_AWD_5_4_SUV_PTT.jpg,Hyundai,1
Honda_Pilot_2011_31_17_250_35_6_78_72_190_17_FWD_8_4_SUV_lXO.jpg,Honda,0
Hyundai_Santa Fe_2011_24_17_170_24_4_74_67_184_20_AWD_5_4_SUV_RAG.jpg,Hyundai,1
Honda_Accord_2017_27_18_180_24_4_73_56_189_26_FWD_5_2_2dr_Gvc.jpg,Honda,0
Honda_Odyssey_2017_33_17_240_35_6_79_68_202_19_FWD_8_4_Van_dpA.jpg,Honda,0
Honda_Insight_2019_24_16_150_15_4_71_55_183_55_FWD_5_4_4dr_Sdg.jpg,Honda,0
Hyundai_Tucson_2011_23_18_170_24_4_71_66_173_20_AWD_5_4_SUV_fdm.jpg,Hyundai,1
Honda_Ridgeline_2010_28_17_250_35_6_77_70_207_15_4WD_5_4_Pickup_qPb.jpg,Honda,0
Honda_HR-V_2019_23_17_140_18_4_69_63_170_28_FWD_5_4_SUV_SdF.jpg,Honda,0
Hyundai_Santa Fe_2013_29_19_260_20_4_74_66_184_19_AWD_5_4_SUV_lPD.jpg,Hyundai,1
Honda_Odyssey_2011_31_17_240_35_6_79_68_202_18_FWD_8_4_Van_enK.jpg,Honda,0
Honda_Odyssey_2015_32_17_240_35_6_79_68_202_19_FWD_8_4_Van_QHx.jpg,Honda,0
Honda_Fit_2016_18_16_130_15_4_67_60_160_32_FWD_5_4_4dr_NBD.jpg,Honda,0
Hyundai_Santa Fe_2011_24_17_170_24_4_74_67_184_20_AWD_5_4_SUV_wPU.jpg,Hyundai,1
Hyundai_Tucson_2019_30_18_180_24_4_72_64_176_21_AWD_5_4_SUV_Zku.jpg,Hyundai,1
Hyundai_Accent_2017_16_14_130_16_4_66_57_162_26_FWD_5_4_4dr_gVj.jpg,Hyundai,1
Hyundai_Veloster_2015_19_17_130_16_4_70_55_166_27_FWD_4_3_3dr_uoF.jpg,Hyundai,1
Honda_Fit_2014_36_15_120_nan_nan_67_62_162_nan_FWD_5_4_4dr_ieP.jpg,Honda,0
Hyundai_Palisade_2020_46_20_290_38_6_77_68_196_19_AWD_7_4_SUV_GXk.jpg,Hyundai,1
Honda_Accord_2017_27_18_180_24_4_73_56_189_26_FWD_5_2_2dr_brD.jpg,Honda,0
Hyundai_Elantra_2013_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_WcX.jpg,Hyundai,1
Hyundai_Santa Fe_2012_24_17_170_24_4_74_67_184_20_AWD_5_4_SUV_xya.jpg,Hyundai,1
Honda_Civic_2015_21_16_140_18_4_69_55_177_29_FWD_5_2_2dr_Pyt.jpg,Honda,0
Honda_Fit_2015_18_16_130_15_4_67_60_160_32_FWD_5_4_4dr_uxf.jpg,Honda,0
Hyundai_Sonata_2011_27_18_270_20_4_72_57_189_22_FWD_5_4_4dr_pBI.jpg,Hyundai,1
Hyundai_Elantra_2019_21_15_120_14_4_70_56_181_32_FWD_5_4_4dr_Kin.jpg,Hyundai,1
Honda_Fit_2012_16_15_110_15_4_66_60_161_28_FWD_5_4_4dr_hlJ.jpg,Honda,0
Honda_Insight_2020_24_16_150_15_4_71_55_183_55_FWD_5_4_4dr_lUk.jpg,Honda,0
Honda_CR-V_2016_26_17_180_24_4_71_64_179_26_FWD_5_4_SUV_DAZ.jpg,Honda,0
Honda_Civic_2019_26_17_170_15_4_70_56_177_31_FWD_5_4_4dr_FQX.jpg,Honda,0
Hyundai_Accent_2019_19_17_130_16_4_68_57_172_28_FWD_5_4_4dr_JNu.jpg,Hyundai,1
Hyundai_Accent_2011_13_14_110_16_4_66_57_159_27_FWD_5_2_2dr_eHd.jpg,Hyundai,1
Hyundai_Veloster_2020_19_17_140_20_4_70_55_166_27_FWD_4_3_3dr_zJs.jpg,Hyundai,1
Hyundai_Tucson_2019_30_18_180_24_4_72_64_176_21_AWD_5_4_SUV_Zmv.jpg,Hyundai,1
Hyundai_Elantra_2011_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_rQn.jpg,Hyundai,1
Honda_Clarity_2019_36_18_160_nan_nan_73_58_192_nan_FWD_5_4_4dr_XGg.jpg,Honda,0
Hyundai_Elantra_2015_21_17_140_18_4_69_56_179_27_FWD_5_4_4dr_GSy.jpg,Hyundai,1
Honda_Civic_2017_20_16_150_20_4_70_54_176_30_FWD_5_2_2dr_tjx.jpg,Honda,0
Hyundai_Ioniq_2019_30_16_110_nan_nan_71_57_176_nan_FWD_5_4_4dr_tMv.jpg,Hyundai,1
Honda_Insight_2005_21_14_650_10_3_66_53_155_57_FWD_2_2_2dr_RiT.jpg,Honda,0
Honda_Pilot_2011_31_17_250_35_6_78_72_190_17_FWD_8_4_SUV_tOa.jpg,Honda,0
Hyundai_Ioniq_2017_29_16_110_nan_nan_71_57_176_nan_FWD_5_4_4dr_eQW.jpg,Hyundai,1
Honda_Odyssey_2016_32_17_240_35_6_79_68_202_19_FWD_8_4_Van_stS.jpg,Honda,0
Honda_Civic_2013_20_16_140_18_4_69_55_175_28_FWD_5_2_2dr_qDj.jpg,Honda,0
Honda_Ridgeline_2009_28_17_250_35_6_77_70_207_15_4WD_5_4_Pickup_onP.jpg,Honda,0
Hyundai_Venue_2020_21_17_120_16_4_69_61_159_30_FWD_5_4_SUV_BOi.jpg,Hyundai,1
Hyundai_Kona_2019_31_18_170_16_4_70_61_164_26_AWD_5_4_SUV_ZRz.jpg,Hyundai,1
Hyundai_Accent_2011_13_14_110_16_4_66_57_159_27_FWD_5_2_2dr_JTA.jpg,Hyundai,1
Honda_Fit_2013_16_15_110_15_4_66_60_161_28_FWD_5_4_4dr_QGt.jpg,Honda,0
Hyundai_Santa Fe_2014_31_18_290_33_6_74_66_193_18_AWD_7_4_SUV_NDv.jpg,Hyundai,1
Honda_Civic_2016_23_17_170_15_4_70_54_176_31_FWD_5_2_2dr_ooN.jpg,Honda,0
Honda_Fit_2015_18_16_130_15_4_67_60_160_32_FWD_5_4_4dr_HFG.jpg,Honda,0
Honda_Civic_2016_23_17_170_15_4_70_54_176_31_FWD_5_2_2dr_mnt.jpg,Honda,0
Honda_Insight_2019_24_16_150_15_4_71_55_183_55_FWD_5_4_4dr_xrc.jpg,Honda,0
Honda_Civic_2011_16_15_140_18_4_68_55_175_25_FWD_5_2_2dr_xrJ.jpg,Honda,0
Honda_Odyssey_2019_34_18_280_35_6_78_69_203_19_FWD_8_4_Van_TjL.jpg,Honda,0
Hyundai_Kona_2019_31_18_170_16_4_70_61_164_26_AWD_5_4_SUV_mOC.jpg,Hyundai,1
Honda_CR-V_2016_26_17_180_24_4_71_64_179_26_FWD_5_4_SUV_DpT.jpg,Honda,0
Honda_Civic_2014_21_16_140_18_4_69_55_177_29_FWD_5_2_2dr_VoO.jpg,Honda,0
Hyundai_Accent_2011_13_14_110_16_4_66_57_159_27_FWD_5_2_2dr_EUE.jpg,Hyundai,1
Hyundai_Sonata_2015_23_16_170_16_4_73_58_191_28_FWD_5_4_4dr_gmW.jpg,Hyundai,1
Hyundai_Elantra_2014_21_17_140_18_4_69_56_179_27_FWD_5_4_4dr_cCy.jpg,Hyundai,1
Hyundai_Veloster_2012_18_17_130_16_4_70_55_166_nan_FWD_4_3_3dr_NvY.jpg,Hyundai,1
Honda_CR-V_2019_27_18_190_15_4_73_66_180_28_FWD_5_4_SUV_cTF.jpg,Honda,0
Hyundai_Sonata_2011_27_18_270_20_4_72_57_189_22_FWD_5_4_4dr_gRL.jpg,Hyundai,1
Hyundai_Sonata_2020_33_18_180_16_4_73_56_192_27_FWD_5_4_4dr_Dte.jpg,Hyundai,1
Honda_Pilot_2011_31_17_250_35_6_78_72_190_17_FWD_8_4_SUV_olJ.jpg,Honda,0
Honda_Civic_2012_16_15_140_18_4_69_55_176_nan_FWD_5_2_2dr_FCV.jpg,Honda,0
Hyundai_Ioniq_2019_30_16_110_nan_nan_71_57_176_nan_FWD_5_4_4dr_anv.jpg,Hyundai,1
Honda_Insight_2010_21_15_980_13_4_66_56_172_40_FWD_5_4_4dr_GNw.jpg,Honda,0
Honda_CR-V_2011_24_17_180_24_4_71_66_179_21_FWD_5_4_SUV_XUm.jpg,Honda,0
Hyundai_Accent_2016_15_14_130_16_4_66_57_172_26_FWD_5_4_4dr_zbK.jpg,Hyundai,1
Hyundai_Accent_2019_19_17_130_16_4_68_57_172_28_FWD_5_4_4dr_oPH.jpg,Hyundai,1
Hyundai_Santa Fe_2016_36_19_290_33_6_74_66_193_18_AWD_6_4_SUV_qWl.jpg,Hyundai,1
Honda_Accord_2013_25_17_180_24_4_72_56_189_26_FWD_5_2_2dr_FFt.jpg,Honda,0
Honda_Odyssey_2019_34_18_280_35_6_78_69_203_19_FWD_8_4_Van_idv.jpg,Honda,0
Honda_Accord_2017_27_18_180_24_4_73_56_189_26_FWD_5_2_2dr_LtZ.jpg,Honda,0
Hyundai_Elantra_2014_21_17_140_18_4_69_56_179_27_FWD_5_4_4dr_Aaa.jpg,Hyundai,1
Hyundai_Sonata_2020_33_18_180_16_4_73_56_192_27_FWD_5_4_4dr_Jrw.jpg,Hyundai,1
Hyundai_Sonata_2020_33_18_180_16_4_73_56_192_27_FWD_5_4_4dr_xPI.jpg,Hyundai,1
Honda_Civic_2012_16_15_140_18_4_69_55_176_nan_FWD_5_2_2dr_RHE.jpg,Honda,0
Hyundai_Elantra_2016_21_17_140_18_4_69_56_179_28_FWD_5_4_4dr_cVf.jpg,Hyundai,1
Hyundai_Tucson_2019_30_18_180_24_4_72_64_176_21_AWD_5_4_SUV_uAc.jpg,Hyundai,1
Honda_CR-V_2012_24_17_180_24_4_71_65_178_23_FWD_5_4_SUV_BvI.jpg,Honda,0
Honda_Pilot_2014_31_18_250_35_6_78_70_191_nan_FWD_8_4_SUV_Opi.jpg,Honda,0
Hyundai_Veloster_2016_19_17_130_16_4_70_55_166_28_FWD_4_3_3dr_kQq.jpg,Hyundai,1
Hyundai_Santa Fe_2011_24_17_170_24_4_74_67_184_20_AWD_5_4_SUV_zOw.jpg,Hyundai,1
Honda_Odyssey_2011_31_17_240_35_6_79_68_202_18_FWD_8_4_Van_QdV.jpg,Honda,0
Hyundai_Elantra_2014_21_17_140_18_4_69_56_179_27_FWD_5_4_4dr_doD.jpg,Hyundai,1
Hyundai_Elantra_2011_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_Ong.jpg,Hyundai,1
Honda_Pilot_2019_34_18_280_35_6_78_70_196_19_FWD_8_4_SUV_lpc.jpg,Honda,0
Hyundai_Veloster_2013_21_18_130_16_4_70_55_166_28_FWD_4_3_2dr_BBz.jpg,Hyundai,1
Honda_Odyssey_2011_31_17_240_35_6_79_68_202_18_FWD_8_4_Van_riI.jpg,Honda,0
Hyundai_Sonata_2020_33_18_180_16_4_73_56_192_27_FWD_5_4_4dr_VUT.jpg,Hyundai,1
Hyundai_Sonata_2015_23_16_170_16_4_73_58_191_28_FWD_5_4_4dr_JRU.jpg,Hyundai,1
Honda_Insight_2011_18_15_980_13_4_66_56_172_40_FWD_5_4_4dr_Krx.jpg,Honda,0
Honda_Accord_2011_25_17_190_24_4_72_56_191_22_FWD_5_2_2dr_azg.jpg,Honda,0
Hyundai_Elantra_2011_17_16_140_18_4_69_56_178_28_FWD_5_4_4dr_cGA.jpg,Hyundai,1
Hyundai_Kona Electric_2019_41_17_200_nan_nan_70_61_164_nan_FWD_5_4_SUV_gjq.jpg,Hyundai,1
Honda_Clarity_2009_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_nan_Hwg.jpg,Honda,0
Honda_Civic_2012_16_15_140_18_4_69_55_176_nan_FWD_5_2_2dr_Cib.jpg,Honda,0
Hyundai_Tucson_2011_23_18_170_24_4_71_66_173_20_AWD_5_4_SUV_zek.jpg,Hyundai,1
Honda_Civic_2020_24_17_170_15_4_70_56_177_31_FWD_5_4_4dr_RGE.jpg,Honda,0
Hyundai_Elantra_2016_21_17_140_18_4_69_56_179_28_FWD_5_4_4dr_HZX.jpg,Hyundai,1
